기준일자	시도	시군구	아파트	억대	매매가
20241231	서울시	동작구	동작구 본동 유원강변 59㎡(계/2/1)	11.5	115000
20241231	서울시	용산구	용산구 원효로4가 강변삼성스위트 59㎡(복/3/1)	11	114500
20241231	서울시	성동구	성동구 금호동1가 금호삼성래미안 59㎡(계/3/2)	11	114500
20241231	서울시	동작구	동작구 상도동 상도푸르지오클라베뉴 59㎡(계/3/2)	11	114000
20241231	서울시	광진구	광진구 구의동 현대프라임 59㎡(복/2/1)	11	114000
20241231	서울시	광진구	광진구 자양동 자양2차현대 59㎡(계/3/1)	11	113000
20241231	서울시	영등포구	영등포구 도림동 영등포아트자이 59㎡(계/3/2)	11	113000
20241231	서울시	강서구	강서구 염창동 염창한화꿈에그린1차 59㎡(계/3/2)	11	113000
20241231	서울시	강동구	강동구 암사동 프라이어팰리스 59㎡(계/3/2)	11	113000
20241231	서울시	광진구	광진구 광장동 광장현대3단지 59㎡(계/2/1)	11	113000
20241231	서울시	동대문구	동대문구 답십리동 래미안미드카운티 59㎡(계/3/2)	11	112000
20241231	서울시	마포구	마포구 현석동 밤섬현대 59㎡(복/3/1)	11	112000
20241231	서울시	동작구	동작구 사당동 사당우성2단지 59㎡(복/2/1)	11	112000
20241231	서울시	성동구	성동구 마장동 왕십리금호어울림 59㎡(계/3/1)	11	112000
20241231	서울시	동대문구	동대문구 답십리동 답십리파크자이 59㎡(계/3/2)	11	111000
20241231	서울시	강서구	강서구 내발산동 우장산힐스테이트 59㎡(계/3/2)	11	111000
20241231	서울시	동작구	동작구 사당동 사당롯데캐슬골든포레 59㎡(계/3/2)	11	111000
20241231	서울시	마포구	마포구 염리동 염리삼성래미안 59㎡(복/3/1)	11	111000
20241231	서울시	용산구	용산구 산천동 리버힐삼성 59㎡(복/3/1)	11	111000
20241231	서울시	광진구	광진구 자양동 우성7차 59㎡(복/3/1)	11	111000
20241231	서울시	강서구	강서구 화곡동 강서힐스테이트 59㎡(계/3/2)	11	110000
20241231	서울시	강남구	강남구 자곡동 강남자곡힐스테이트 59㎡(복/3/1)	11	110000
20241231	서울시	서대문구	서대문구 남가좌동 DMC파크뷰자이 59㎡(계/3/2)	11	110000
20241231	서울시	성북구	성북구 길음동 래미안길음센터피스 59㎡(계/3/2)	11	110000
20241231	서울시	은평구	은평구 녹번동 래미안베라힐즈 59㎡(계/3/2)	11	110000
20241231	서울시	강동구	강동구 고덕동 고덕센트럴푸르지오(주상복합) 59㎡(계/3/2)	11	110000
20241231	서울시	영등포구	영등포구 당산동5가 당산효성1차 59㎡(계/3/1)	11	110000
20241231	서울시	영등포구	영등포구 양평동1가 영등포중흥S클래스 59㎡(계/3/2)	11	110000
20241231	서울시	서대문구	서대문구 남가좌동 DMC금호리첸시아 59㎡(계/3/2)	11	110000
20241231	서울시	영등포구	영등포구 신길동 더샵파크프레스티지 59㎡(계/3/2)	11	110000
20241231	서울시	은평구	은평구 수색동 DMCSK뷰아이파크포레 59㎡(계/3/2)	11	110000
20241231	서울시	중구	중구 신당동 래미안하이베르 59㎡(계/3/2)	11	110000
20241231	서울시	광진구	광진구 자양동 자양7차현대홈타운 59㎡(계/3/1)	11	110000
20241231	서울시	마포구	마포구 도화동 현대홈타운 59㎡(계/3/1)	11	110000
20241231	서울시	마포구	마포구 창전동 창전삼성(창전래미안) 59㎡(계/3/1)	11	110000
20241231	서울시	성동구	성동구 행당동 행당한진타운 59㎡(복/3/1)	11	110000
20241231	서울시	서대문구	서대문구 홍제동 홍제센트럴아이파크 59㎡(계/3/2)	10.5	109000
20241231	서울시	서대문구	서대문구 남가좌동 래미안루센티아 59㎡(계/3/2)	10.5	109000
20241231	서울시	중랑구	중랑구 면목동 사가정센트럴아이파크 59㎡(계/3/2)	10.5	109000
20241231	서울시	마포구	마포구 토정동 한강삼성 59㎡(계/2/1)	10.5	109000
20241231	서울시	서초구	서초구 우면동 우면한라 59㎡(계/3/1)	10.5	109000
20241231	서울시	성동구	성동구 행당동 행당브라운스톤 59㎡(계/3/2)	10.5	109000
20241231	서울시	동대문구	동대문구 용두동 래미안허브리츠 59㎡(계/3/2)	10.5	108900
20241231	서울시	동작구	동작구 상도동 상도효성해링턴플레이스 59㎡(계/3/2)	10.5	108000
20241231	서울시	강동구	강동구 둔촌동 둔촌푸르지오 59㎡(계/3/2)	10.5	108000
20241231	서울시	성동구	성동구 응봉동 대림강변타운 59㎡(계/2/1)	10.5	108000
20241231	서울시	강동구	강동구 암사동 강동현대홈타운 59㎡(계/3/2)	10.5	108000
20241231	서울시	마포구	마포구 신정동 서강GS 59㎡(복/3/1)	10.5	107000
20241231	서울시	성북구	성북구 보문동1가 보문리슈빌하우트 59㎡(계/3/2)	10.5	107000
20241231	서울시	관악구	관악구 신림동 힐스테이트뉴포레 59㎡(계/3/2)	10.5	107000
20241231	서울시	성동구	성동구 행당동 행당대림 59㎡(복/3/1)	10.5	107000
20241231	서울시	강서구	강서구 화곡동 우장산아이파크e편한세상 59㎡(계/3/2)	10.5	106000
20241231	서울시	관악구	관악구 봉천동 e편한세상서울대입구2차 59㎡(계/3/2)	10.5	105000
20241231	서울시	은평구	은평구 녹번동 힐스테이트녹번 59㎡(계/3/2)	10.5	105000
20241231	서울시	양천구	양천구 목동 목동롯데캐슬마에스트로 59㎡(계/3/2)	10.5	105000
20241231	서울시	관악구	관악구 봉천동 e편한세상서울대입구 59㎡(계/3/2)	10.5	105000
20241231	서울시	성동구	성동구 성수동1가 성수대우2차 59㎡(복/3/1)	10.5	105000
20241231	서울시	서대문구	서대문구 남가좌동 DMC에코자이 59㎡(계/3/2)	10.5	105000
20241231	서울시	영등포구	영등포구 문래동6가 e편한세상문래에듀플라츠 59㎡(계/3/2)	10.5	105000
20241231	서울시	서대문구	서대문구 홍제동 홍제역해링턴플레이스 59㎡(계/3/2)	10.5	105000
20241231	서울시	광진구	광진구 광장동 광장금호베스트빌 59㎡(계/3/1)	10.5	105000
20241231	서울시	양천구	양천구 신정동 목동삼성래미안2차 59㎡(계/3/1)	10.5	105000
20241231	서울시	송파구	송파구 문정동 문정푸르지오1차 59㎡(계/3/1)	10.5	105000
20241231	서울시	송파구	송파구 풍납동 현대리버빌1지구 59㎡(복/3/1)	10.5	105000
20241231	서울시	성동구	성동구 금호동3가 두산 59㎡(복/2/1)	10.5	105000
20241231	서울시	성동구	성동구 옥수동 옥수극동 57㎡(복/2/1)	10.5	105000
20241231	서울시	송파구	송파구 송파동 현대 59㎡(복/3/1)	10.5	105000
20241231	서울시	동작구	동작구 동작동 동작금강KCC 59㎡(계/3/2)	10.5	105000
20241231	서울시	광진구	광진구 자양동 한라 59㎡(복/2/1)	10.5	105000
20241231	서울시	영등포구	영등포구 대림동 e편한세상영등포아델포레 59㎡(계/3/2)	10	104000
20241231	서울시	은평구	은평구 응암동 힐스테이트녹번역 59㎡(계/3/2)	10	104000
20241231	서울시	마포구	마포구 신공덕동 신공덕삼성래미안2차 59㎡(복/3/1)	10	104000
20241231	서울시	성동구	성동구 성수동1가 성수현대그린 56㎡(복/2/1)	10	104000
20241231	서울시	동작구	동작구 본동 삼성래미안 59㎡(계/3/2)	10	104000
20241231	서울시	동대문구	동대문구 답십리동 청계한신휴플러스 59㎡(계/3/2)	10	103000
20241231	서울시	구로구	구로구 신도림동 신도림동아3차 60㎡(계/3/2)	10	103000
20241231	서울시	동작구	동작구 사당동 동작삼성래미안 60㎡(계/3/2)	10	103000
20241231	서울시	동작구	동작구 사당동 사당우성3단지 59㎡(복/2/1)	10	103000
20241231	서울시	중구	중구 신당동 남산타운 59㎡(복/3/1)	10	103000
20241231	서울시	성동구	성동구 옥수동 극동그린 59㎡(복/2/1)	10	103000
20241231	서울시	광진구	광진구 광장동 청구 59㎡(복/3/1)	10	103000
20241231	서울시	양천구	양천구 신정동 명지해드는터 59㎡(계/3/2)	10	103000
20241231	서울시	강동구	강동구 고덕동 배재현대 59㎡(복/3/1)	10	103000
20241231	서울시	성동구	성동구 성수동1가 성수동아그린 58㎡(복/3/1)	10	102000
20241231	서울시	성북구	성북구 삼선동3가 삼선SK뷰 59㎡(계/3/2)	10	101000
20241231	서울시	동대문구	동대문구 휘경동 휘경SK뷰 59㎡(계/3/2)	10	101000
20241231	서울시	광진구	광진구 구의동 구의조합현대7단지 59㎡(복/2/1)	10	101000
20241231	서울시	서대문구	서대문구 북가좌동 DMC래미안e편한세상 59㎡(계/3/2)	10	100000
20241231	서울시	서초구	서초구 우면동 호반써밋서초파크뷰 59㎡(계/3/2)	10	100000
20241231	서울시	동대문구	동대문구 용두동 용두롯데캐슬리치 59㎡(계/3/2)	10	100000
20241231	서울시	구로구	구로구 신도림동 신도림동아1차 59㎡(계/3/1)	10	100000
20241231	서울시	중구	중구 순화동 덕수궁롯데캐슬(주상복합) 56㎡(계/1/1)	10	100000
20241231	서울시	광진구	광진구 광장동 상록타워 59㎡(복/2/1)	10	100000
20241231	서울시	은평구	은평구 수색동 DMC롯데캐슬더퍼스트 59㎡(계/3/2)	10	100000
20241231	서울시	은평구	은평구 응암동 녹번역e편한세상캐슬 59㎡(계/3/2)	10	100000
20241231	서울시	양천구	양천구 목동 목동삼익 58㎡(복/3/1)	10	100000
20241231	서울시	양천구	양천구 목동 목동삼익 59㎡(복/3/1)	10	100000
20241231	서울시	성북구	성북구 장위동 꿈의숲아이파크 59㎡(계/3/2)	10	100000
20241231	서울시	종로구	종로구 무악동 무악현대 60㎡(복/3/1)	10	100000
20241231	서울시	중구	중구 신당동 신당삼성 59㎡(계/3/1)	10	100000
20241231	서울시	서대문구	서대문구 홍은동 e편한세상서대문 59㎡(계/3/2)	10	100000
20241231	서울시	강서구	강서구 마곡동 마곡푸르지오 59㎡(계/3/2)	10	100000
20241231	서울시	동대문구	동대문구 용두동 용두두산위브 59㎡(계/3/2)	10	100000
20241231	서울시	동작구	동작구 신대방동 보라매 e편한세상 59㎡(계/3/2)	10	100000
20241231	서울시	강동구	강동구 둔촌동 둔촌신성미소지움2차 59㎡(복/3/1)	10	100000
20241231	서울시	동작구	동작구 대방동 대방대림 59㎡(복/3/1)	10	100000
20241231	서울시	동작구	동작구 사당동 극동 59㎡(복/2/1)	10	100000
20241231	서울시	동작구	동작구 사당동 대림 59㎡(복/2/1)	10	100000
20241231	서울시	동작구	동작구 사당동 신동아4차 59㎡(복/2/1)	10	100000
20241231	서울시	송파구	송파구 오금동 상아2차 60㎡(복/2/1)	10	100000
20241231	서울시	영등포구	영등포구 당산동 래미안당산1차 59㎡(계/3/1)	10	100000
20241231	서울시	동작구	동작구 대방동 대방주공2단지 59㎡(복/3/1)	10	100000
20241231	서울시	용산구	용산구 이촌동 중산1차시범 59㎡(계/3/1)	10	100000
20241231	서울시	광진구	광진구 자양동 대동 59㎡(복/3/1)	10	100000
20241231	서울시	강서구	강서구 염창동 강변힐스테이트 59㎡(계/3/2)	10	100000
20241231	서울시	영등포구	영등포구 영등포동 영등포푸르지오 59㎡(계/3/1)	9.5	99000
20241231	서울시	양천구	양천구 목동 목동롯데캐슬위너 59㎡(계/3/2)	9.5	98000
20241231	서울시	성동구	성동구 마장동 대성유니드 59㎡(계/3/2)	9.5	98000
20241231	서울시	서대문구	서대문구 남가좌동 DMC센트럴아이파크 59㎡(계/3/2)	9.5	98000
20241231	서울시	마포구	마포구 마포동 마포쌍용황금 59㎡(복/3/1)	9.5	98000
20241231	서울시	성동구	성동구 금호동1가 벽산 59㎡(복/3/1)	9.5	98000
20241231	서울시	동대문구	동대문구 답십리동 두산위브 59㎡(계/3/2)	9.5	98000
20241231	서울시	구로구	구로구 신도림동 디큐브시티(주상복합) 59㎡(계/2/2)	9.5	98000
20241231	서울시	강동구	강동구 암사동 삼성광나루 59㎡(계/2/2)	9.5	98000
20241231	서울시	강동구	강동구 암사동 삼성광나루 59㎡(계/3/1)	9.5	98000
20241231	서울시	강동구	강동구 암사동 선사현대 59㎡(복/3/1)	9.5	98000
20241231	서울시	마포구	마포구 신수동 신촌삼익 59㎡(계/3/1)	9.5	98000
20241231	서울시	동작구	동작구 흑석동 흑석동양 59㎡(계/3/1)	9.5	98000
20241231	서울시	성북구	성북구 보문동6가 보문파크뷰자이 59㎡(계/3/2)	9.5	97950
20241231	서울시	마포구	마포구 신공덕동 메트로디오빌(주상복합) 57㎡(계/2/1)	9.5	97000
20241231	서울시	서대문구	서대문구 홍은동 북한산더샵 59㎡(계/3/2)	9.5	97000
20241231	서울시	양천구	양천구 신월동 목동센트럴아이파크위브 59㎡(계/3/2)	9.5	97000
20241231	서울시	중구	중구 신당동 신당삼성 59㎡(계/2/1)	9.5	97000
20241231	서울시	마포구	마포구 공덕동 마포현대 59㎡(복/2/1)	9.5	97000
20241231	서울시	송파구	송파구 풍납동 동아한가람 59㎡(계/3/1)	9.5	97000
20241231	서울시	성동구	성동구 하왕십리동 왕십리풍림아이원 59㎡(계/3/1)	9.5	97000
20241231	서울시	성동구	성동구 금호동3가 금호한신휴플러스 59㎡(계/3/2)	9.5	96800
20241231	서울시	마포구	마포구 도화동 마포한화오벨리스크(주상복합) 59㎡(복/2/2)	9.5	96000
20241231	서울시	마포구	마포구 상암동 상암월드컵파크2단지 59㎡(계/3/2)	9.5	96000
20241231	서울시	서대문구	서대문구 북가좌동 DMC아이파크 59㎡(계/3/2)	9.5	96000
20241231	서울시	성동구	성동구 성수동2가 성수우방2차 59㎡(복/3/1)	9.5	96000
20241231	서울시	광진구	광진구 자양동 우성1차 59㎡(복/2/1)	9.5	96000
20241231	서울시	중랑구	중랑구 상봉동 상봉프레미어스엠코(주상복합) 58㎡(계/2/1)	9.5	95000
20241231	서울시	마포구	마포구 중동 월드컵참누리 59㎡(계/3/2)	9.5	95000
20241231	서울시	송파구	송파구 오금동 송파두산위브 59㎡(계/3/2)	9.5	95000
20241231	서울시	서대문구	서대문구 홍은동 힐스테이트홍은포레스트 59㎡(계/3/2)	9.5	95000
20241231	서울시	강서구	강서구 마곡동 마곡한솔솔파크 59㎡(계/3/2)	9.5	95000
20241231	서울시	서대문구	서대문구 남가좌동 래미안남가좌2차 59㎡(계/3/2)	9.5	95000
20241231	서울시	성북구	성북구 길음동 길음뉴타운9단지래미안 59㎡(계/3/2)	9.5	95000
20241231	서울시	은평구	은평구 불광동 북한산힐스테이트7차 59㎡(계/3/2)	9.5	95000
20241231	서울시	강동구	강동구 강일동 강일리버파크3단지 59㎡(계/3/2)	9.5	95000
20241231	서울시	구로구	구로구 신도림동 신도림동아2차 59㎡(복/3/1)	9.5	95000
20241231	서울시	동작구	동작구 사당동 신동아5차 59㎡(복/2/1)	9.5	95000
20241231	서울시	마포구	마포구 창전동 신촌금호 59㎡(계/3/1)	9.5	95000
20241231	서울시	영등포구	영등포구 당산동5가 성원 59㎡(복/3/1)	9.5	95000
20241231	서울시	송파구	송파구 가락동 가락대림 59㎡(계/2/1)	9.5	95000
20241231	서울시	송파구	송파구 송파동 호수임광 56㎡(복/3/1)	9.5	95000
20241231	서울시	영등포구	영등포구 당산동4가 당산삼성2차 59㎡(복/3/1)	9.5	95000
20241231	서울시	광진구	광진구 자양동 로얄동아 59㎡(복/3/1)	9.5	95000
20241231	서울시	동작구	동작구 상도동 래미안상도2차 59㎡(계/3/2)	9.5	95000
20241231	서울시	동작구	동작구 상도동 상도중앙하이츠빌 59㎡(계/3/1)	9.5	95000
20241231	서울시	광진구	광진구 자양동 자양5차현대 59㎡(복/2/1)	9.5	95000
20241231	서울시	서대문구	서대문구 현저동 독립문극동 59㎡(계/3/1)	9.5	95000
20241231	서울시	영등포구	영등포구 영등포동8가 영등포삼환 59㎡(복/3/1)	9.5	95000
20241231	서울시	성북구	성북구 장위동 래미안장위포레카운티 59㎡(계/3/2)	9	94000
20241231	서울시	강서구	강서구 등촌동 가양역두산위브 59㎡(계/3/2)	9	94000
